source	target	distance_nm
ARBH	WVCA	557.88
ARBH	WVWU	658.72
ARCH	ALCH	282.74
ARCH	ALUA	282.74
ARCH	ALVA	282.74
ARCH	ARBH	0.00
ARCH	ARUA	0.00
ARCH	AZCH	986.28
ARCH	AZGS	986.28
ARCH	AZMC	986.28
ARCH	AZSJ	986.28
ARCH	AZUA	947.52
ARCH	CACH	1246.18
ARCH	CACL	1284.29
ARCH	CACS	1284.29
ARCH	CAGH	1250.09
ARCH	CAHP	1270.43
ARCH	CAIM	1267.64
ARCH	CALA	1291.29
ARCH	CALL	1236.02
ARCH	CAMB	1465.24
ARCH	CAPC	1453.73
ARCH	CAPM	1465.24
ARCH	CASD	1250.09
ARCH	CASF	1465.24
ARCH	CASG	1420.73
ARCH	CASH	1246.18
ARCH	CASJ	1267.64
ARCH	CASM	1420.73
ARCH	CASU	1454.28
ARCH	CAUC	1284.29
ARCH	CAUH	1284.29
ARCH	COCH	670.15
ARCH	COPM	676.69
ARCH	COSL	676.69
ARCH	COUC	670.15
ARCH	CTHH	1013.63
ARCH	CTYN	995.29
ARCH	DCCH	774.01
ARCH	DCGU	774.01
ARCH	DCGW	774.01
ARCH	DCWH	774.01
ARCH	DCWR	772.72
ARCH	DEAI	854.02
ARCH	DECC	843.87
ARCH	FLAC	648.93
ARCH	FLCC	805.05
ARCH	FLFH	670.74
ARCH	FLHM	663.23
ARCH	FLJD	818.58
ARCH	FLJM	826.59
ARCH	FLLM	637.34
ARCH	FLMR	818.58
ARCH	FLSH	365.40
ARCH	FLSL	600.18
ARCH	FLTG	648.78
ARCH	FLUF	591.70
ARCH	GAEH	396.94
ARCH	GAEM	396.94
ARCH	GAMC	518.81
ARCH	GAPH	396.94
ARCH	HIQM	3511.40
ARCH	IAIM	415.97
ARCH	IAIV	417.18
ARCH	IAVA	417.18
ARCH	ILCH	469.95
ARCH	ILCM	481.51
ARCH	ILLU	477.08
ARCH	ILMM	328.97
ARCH	ILNM	481.51
ARCH	ILPL	481.51
ARCH	ILSF	379.79
ARCH	ILUC	481.51
ARCH	ILUI	481.51
ARCH	ILVA	475.81
ARCH	INIM	420.69
ARCH	INSV	420.69
ARCH	KSUK	285.47
ARCH	KYJH	379.34
ARCH	KYKC	379.34
ARCH	KYUK	425.81
ARCH	LACH	307.92
ARCH	LAOF	307.92
ARCH	LATU	304.68
ARCH	LAWK	152.77
ARCH	MABI	1093.79
ARCH	MABS	1024.44
ARCH	MABU	1093.79
ARCH	MACH	1093.79
ARCH	MALC	1090.86
ARCH	MAMG	1093.79
ARCH	MANM	1093.79
ARCH	MAPB	1093.79
ARCH	MAUM	1060.73
ARCH	MDJH	799.22
ARCH	MDUM	799.22
ARCH	MEMC	1152.56
ARCH	MIBH	632.54
ARCH	MICH	629.10
ARCH	MIDV	582.65
ARCH	MIHF	629.10
ARCH	MISH	582.65
ARCH	MISJ	629.10
ARCH	MISM	582.65
ARCH	MIUM	604.74
ARCH	MNAN	616.60
ARCH	MNCM	616.60
ARCH	MNHC	616.60
ARCH	MNMC	557.69
ARCH	MNUM	616.60
ARCH	MOBH	254.28
ARCH	MOCG	254.28
ARCH	MOCH	254.28
ARCH	MOCM	283.83
ARCH	MOLH	283.83
ARCH	MORH	283.83
ARCH	MOSL	254.28
ARCH	MOUM	252.79
ARCH	MSUM	181.02
ARCH	NCBG	595.21
ARCH	NCCM	564.13
ARCH	NCDU	659.95
ARCH	NCEC	734.02
ARCH	NCMH	652.25
ARCH	NDMC	820.51
ARCH	NDSL	757.02
ARCH	NECH	427.79
ARCH	NEUN	427.79
ARCH	NHDH	1071.69
ARCH	NJBI	931.13
ARCH	NJHK	939.52
ARCH	NJLL	876.18
ARCH	NJRW	914.61
ARCH	NJSB	926.00
ARCH	NJUH	931.13
ARCH	NMAQ	707.54
ARCH	NMPH	707.54
ARCH	NVUM	1119.88
ARCH	NYAM	987.76
ARCH	NYCC	945.77
ARCH	NYCP	937.99
ARCH	NYDS	939.43
ARCH	NYEC	794.52
ARCH	NYFL	850.07
ARCH	NYMA	945.86
ARCH	NYMS	937.99
ARCH	NYNS	952.81
ARCH	NYNY	937.99
ARCH	NYSB	979.35
ARCH	NYUC	937.99
ARCH	NYUM	902.67
ARCH	NYVA	945.86
ARCH	NYWC	954.40
ARCH	OHCC	643.99
ARCH	OHCH	542.90
ARCH	OHCM	455.99
ARCH	OHCO	585.26
ARCH	OHOU	542.90
ARCH	OHTC	455.99
ARCH	OHUC	455.99
ARCH	OHUH	643.99
ARCH	OKBC	260.69
ARCH	OKCM	260.69
ARCH	OKMD	260.69
ARCH	OKSJ	200.13
ARCH	ORGS	1527.07
ARCH	ORSV	1527.07
ARCH	ORUO	1527.07
ARCH	ORVA	1527.07
ARCH	PAAE	874.37
ARCH	PAAG	677.55
ARCH	PACH	677.55
ARCH	PACP	874.37
ARCH	PAGM	830.95
ARCH	PAHE	815.07
ARCH	PAHH	804.49
ARCH	PAHM	874.37
ARCH	PALV	872.27
ARCH	PAPH	724.79
ARCH	PAPT	677.55
ARCH	PASC	874.37
ARCH	PATJ	874.37
ARCH	PATU	874.37
ARCH	PAUP	874.37
ARCH	PAVA	677.55
ARCH	PRCC	1704.66
ARCH	PRSJ	1709.19
ARCH	RIRH	1069.36
ARCH	SCCH	627.79
ARCH	SCLA	568.70
ARCH	SCMU	627.79
ARCH	SCPG	488.06
ARCH	SDMK	567.84
ARCH	SDSV	567.84
ARCH	TNBM	112.84
ARCH	TNEM	344.53
ARCH	TNLB	112.84
ARCH	TNMH	112.84
ARCH	TNST	283.09
ARCH	TNUK	416.57
ARCH	TNVU	283.09
ARCH	TXAS	279.03
ARCH	TXBC	449.47
ARCH	TXCF	279.03
ARCH	TXCM	254.44
ARCH	TXCT	385.62
ARCH	TXDC	495.01
ARCH	TXDL	385.62
ARCH	TXDM	385.62
ARCH	TXDR	591.43
ARCH	TXDS	385.62
ARCH	TXFW	279.03
ARCH	TXHD	254.44
ARCH	TXHH	338.12
ARCH	TXHI	338.12
ARCH	TXHS	449.47
ARCH	TXJS	351.01
ARCH	TXLM	480.24
ARCH	TXLP	735.17
ARCH	TXMC	254.44
ARCH	TXMH	338.12
ARCH	TXPL	279.03
ARCH	TXPM	254.44
ARCH	TXSP	254.44
ARCH	TXSW	337.45
ARCH	TXTC	338.12
ARCH	TXTX	254.44
ARCH	TXUC	449.47
ARCH	TXVA	338.12
ARCH	UTLD	994.97
ARCH	UTMC	996.33
ARCH	UTPC	996.33
ARCH	VACH	789.25
ARCH	VAFH	767.72
ARCH	VAHD	739.50
ARCH	VAMC	739.50
ARCH	VAMV	739.50
ARCH	VANG	789.25
ARCH	VAUV	696.13
ARCH	VTMC	1055.34
ARCH	WACH	1549.33
ARCH	WASH	1366.45
ARCH	WASM	1549.33
ARCH	WAUW	1549.33
ARCH	WAVM	1549.33
ARCH	WICH	538.71
ARCH	WISE	538.71
ARCH	WISL	538.71
ARCH	WIUW	518.63
ARCH	WVCA	557.88
ARCH	WVWU	658.72
ARUA	ALCH	282.74
ARUA	ALUA	282.74
ARUA	ALVA	282.74
ARUA	ARBH	0.00
ARUA	ARCH	0.00
ARUA	AZCH	986.28
ARUA	AZGS	986.28
ARUA	AZMC	986.28
ARUA	AZSJ	986.28
ARUA	AZUA	947.52
ARUA	CACH	1246.18
ARUA	CACL	1284.29
ARUA	CACS	1284.29
ARUA	CAGH	1250.09
ARUA	CAHP	1270.43
ARUA	CAIM	1267.64
ARUA	CALA	1291.29
ARUA	CALL	1236.02
ARUA	CAMB	1465.24
ARUA	CAPC	1453.73
ARUA	CAPM	1465.24
ARUA	CASD	1250.09
ARUA	CASF	1465.24
ARUA	CASG	1420.73
ARUA	CASH	1246.18
ARUA	CASJ	1267.64
ARUA	CASM	1420.73
ARUA	CASU	1454.28
ARUA	CAUC	1284.29
ARUA	CAUH	1284.29
ARUA	COCH	670.15
ARUA	COPM	676.69
ARUA	COSL	676.69
ARUA	COUC	670.15
ARUA	CTHH	1013.63
ARUA	CTYN	995.29
ARUA	DCCH	774.01
ARUA	DCGU	774.01
ARUA	DCGW	774.01
ARUA	DCWH	774.01
ARUA	DCWR	772.72
ARUA	DEAI	854.02
ARUA	DECC	843.87
ARUA	FLAC	648.93
ARUA	FLCC	805.05
ARUA	FLFH	670.74
ARUA	FLHM	663.23
ARUA	FLJD	818.58
ARUA	FLJM	826.59
ARUA	FLLM	637.34
ARUA	FLMR	818.58
ARUA	FLSH	365.40
ARUA	FLSL	600.18
ARUA	FLTG	648.78
ARUA	FLUF	591.70
ARUA	GAEH	396.94
ARUA	GAEM	396.94
ARUA	GAMC	518.81
ARUA	GAPH	396.94
ARUA	HIQM	3511.40
ARUA	IAIM	415.97
ARUA	IAIV	417.18
ARUA	IAVA	417.18
ARUA	ILCH	469.95
ARUA	ILCM	481.51
ARUA	ILLU	477.08
ARUA	ILMM	328.97
ARUA	ILNM	481.51
ARUA	ILPL	481.51
ARUA	ILSF	379.79
ARUA	ILUC	481.51
ARUA	ILUI	481.51
ARUA	ILVA	475.81
ARUA	INIM	420.69
ARUA	INSV	420.69
ARUA	KSUK	285.47
ARUA	KYJH	379.34
ARUA	KYKC	379.34
ARUA	KYUK	425.81
ARUA	LACH	307.92
ARUA	LAOF	307.92
ARUA	LATU	304.68
ARUA	LAWK	152.77
ARUA	MABI	1093.79
ARUA	MABS	1024.44
ARUA	MABU	1093.79
ARUA	MACH	1093.79
ARUA	MALC	1090.86
ARUA	MAMG	1093.79
ARUA	MANM	1093.79
ARUA	MAPB	1093.79
ARUA	MAUM	1060.73
ARUA	MDJH	799.22
ARUA	MDUM	799.22
ARUA	MEMC	1152.56
ARUA	MIBH	632.54
ARUA	MICH	629.10
ARUA	MIDV	582.65
ARUA	MIHF	629.10
ARUA	MISH	582.65
ARUA	MISJ	629.10
ARUA	MISM	582.65
ARUA	MIUM	604.74
ARUA	MNAN	616.60
ARUA	MNCM	616.60
ARUA	MNHC	616.60
ARUA	MNMC	557.69
ARUA	MNUM	616.60
ARUA	MOBH	254.28
ARUA	MOCG	254.28
ARUA	MOCH	254.28
ARUA	MOCM	283.83
ARUA	MOLH	283.83
ARUA	MORH	283.83
ARUA	MOSL	254.28
ARUA	MOUM	252.79
ARUA	MSUM	181.02
ARUA	NCBG	595.21
ARUA	NCCM	564.13
ARUA	NCDU	659.95
ARUA	NCEC	734.02
ARUA	NCMH	652.25
ARUA	NDMC	820.51
ARUA	NDSL	757.02
ARUA	NECH	427.79
ARUA	NEUN	427.79
ARUA	NHDH	1071.69
ARUA	NJBI	931.13
ARUA	NJHK	939.52
ARUA	NJLL	876.18
ARUA	NJRW	914.61
ARUA	NJSB	926.00
ARUA	NJUH	931.13
ARUA	NMAQ	707.54
ARUA	NMPH	707.54
ARUA	NVUM	1119.88
ARUA	NYAM	987.76
ARUA	NYCC	945.77
ARUA	NYCP	937.99
ARUA	NYDS	939.43
ARUA	NYEC	794.52
ARUA	NYFL	850.07
ARUA	NYMA	945.86
ARUA	NYMS	937.99
ARUA	NYNS	952.81
ARUA	NYNY	937.99
ARUA	NYSB	979.35
ARUA	NYUC	937.99
ARUA	NYUM	902.67
ARUA	NYVA	945.86
ARUA	NYWC	954.40
ARUA	OHCC	643.99
ARUA	OHCH	542.90
ARUA	OHCM	455.99
ARUA	OHCO	585.26
ARUA	OHOU	542.90
ARUA	OHTC	455.99
ARUA	OHUC	455.99
ARUA	OHUH	643.99
ARUA	OKBC	260.69
ARUA	OKCM	260.69
ARUA	OKMD	260.69
ARUA	OKSJ	200.13
ARUA	ORGS	1527.07
ARUA	ORSV	1527.07
ARUA	ORUO	1527.07
ARUA	ORVA	1527.07
ARUA	PAAE	874.37
ARUA	PAAG	677.55
ARUA	PACH	677.55
ARUA	PACP	874.37
ARUA	PAGM	830.95
ARUA	PAHE	815.07
ARUA	PAHH	804.49
ARUA	PAHM	874.37
ARUA	PALV	872.27
ARUA	PAPH	724.79
ARUA	PAPT	677.55
ARUA	PASC	874.37
ARUA	PATJ	874.37
ARUA	PATU	874.37
ARUA	PAUP	874.37
ARUA	PAVA	677.55
ARUA	PRCC	1704.66
ARUA	PRSJ	1709.19
ARUA	RIRH	1069.36
ARUA	SCCH	627.79
ARUA	SCLA	568.70
ARUA	SCMU	627.79
ARUA	SCPG	488.06
ARUA	SDMK	567.84
ARUA	SDSV	567.84
ARUA	TNBM	112.84
ARUA	TNEM	344.53
ARUA	TNLB	112.84
ARUA	TNMH	112.84
ARUA	TNST	283.09
ARUA	TNUK	416.57
ARUA	TNVU	283.09
ARUA	TXAS	279.03
ARUA	TXBC	449.47
ARUA	TXCF	279.03
ARUA	TXCM	254.44
ARUA	TXCT	385.62
ARUA	TXDC	495.01
ARUA	TXDL	385.62
ARUA	TXDM	385.62
ARUA	TXDR	591.43
ARUA	TXDS	385.62
ARUA	TXFW	279.03
ARUA	TXHD	254.44
ARUA	TXHH	338.12
ARUA	TXHI	338.12
ARUA	TXHS	449.47
ARUA	TXJS	351.01
ARUA	TXLM	480.24
ARUA	TXLP	735.17
ARUA	TXMC	254.44
ARUA	TXMH	338.12
ARUA	TXPL	279.03
ARUA	TXPM	254.44
ARUA	TXSP	254.44
ARUA	TXSW	337.45
ARUA	TXTC	338.12
ARUA	TXTX	254.44
ARUA	TXUC	449.47
ARUA	TXVA	338.12
ARUA	UTLD	994.97
ARUA	UTMC	996.33
ARUA	UTPC	996.33
ARUA	VACH	789.25
ARUA	VAFH	767.72
ARUA	VAHD	739.50
ARUA	VAMC	739.50
ARUA	VAMV	739.50
ARUA	VANG	789.25
ARUA	VAUV	696.13
ARUA	VTMC	1055.34
ARUA	WACH	1549.33
ARUA	WASH	1366.45
ARUA	WASM	1549.33
ARUA	WAUW	1549.33
ARUA	WAVM	1549.33
ARUA	WICH	538.71
ARUA	WISE	538.71
ARUA	WISL	538.71
ARUA	WIUW	518.63
ARUA	WVCA	557.88
ARUA	WVWU	658.72
AZCH	ALCH	1263.79
AZCH	ALUA	1263.79
AZCH	ALVA	1263.79
AZCH	ARBH	986.28
AZCH	ARCH	986.28
AZCH	ARUA	986.28
AZCH	AZGS	0.00
AZCH	AZMC	0.00
AZCH	AZSJ	0.00
AZCH	AZUA	92.24
AZCH	CACH	260.00
AZCH	CACL	310.39
AZCH	CACS	310.39
AZCH	CAGH	264.22
AZCH	CAHP	297.75
AZCH	CAIM	289.81
AZCH	CALA	314.44
AZCH	CALL	261.75
AZCH	CAMB	568.14
AZCH	CAPC	548.77
AZCH	CAPM	568.14
AZCH	CASD	264.22
AZCH	CASF	568.14
AZCH	CASG	551.74
AZCH	CASH	260.00
AZCH	CASJ	289.81
AZCH	CASM	551.74
AZCH	CASU	548.81
AZCH	CAUC	310.39
AZCH	CAUH	310.39
AZCH	COCH	514.63
AZCH	COPM	509.58
AZCH	COSL	509.58
AZCH	COUC	514.63
AZCH	CTHH	1922.77
AZCH	CTYN	1911.42
AZCH	DCCH	1720.45
AZCH	DCGU	1720.45
AZCH	DCGW	1720.45
AZCH	DCWH	1720.45
AZCH	DCWR	1717.76
AZCH	DEAI	1789.99
AZCH	DECC	1780.48
AZCH	FLAC	1555.15
AZCH	FLCC	1703.28
AZCH	FLFH	1602.83
AZCH	FLHM	1608.46
AZCH	FLJD	1717.81
AZCH	FLJM	1721.16
AZCH	FLLM	1544.73
AZCH	FLMR	1717.81
AZCH	FLSH	1277.89
AZCH	FLSL	1558.14
AZCH	FLTG	1560.40
AZCH	FLUF	1535.55
AZCH	GAEH	1381.97
AZCH	GAEM	1381.97
AZCH	GAMC	1504.03
AZCH	GAPH	1381.97
AZCH	HIQM	2528.47
AZCH	IAIM	1003.44
AZCH	IAIV	1092.58
AZCH	IAVA	1092.58
AZCH	ILCH	1254.74
AZCH	ILCM	1263.16
AZCH	ILLU	1253.78
AZCH	ILMM	1143.70
AZCH	ILNM	1263.16
AZCH	ILPL	1263.16
AZCH	ILSF	1158.84
AZCH	ILUC	1263.16
AZCH	ILUI	1263.16
AZCH	ILVA	1253.54
AZCH	INIM	1301.61
AZCH	INSV	1301.61
AZCH	KSUK	909.53
AZCH	KYJH	1309.45
AZCH	KYKC	1309.45
AZCH	KYUK	1368.12
AZCH	LACH	1141.70
AZCH	LAOF	1141.70
AZCH	LATU	1136.34
AZCH	LAWK	924.57
AZCH	MABI	1996.65
AZCH	MABS	1928.12
AZCH	MABU	1996.65
AZCH	MACH	1996.65
AZCH	MALC	1990.96
AZCH	MAMG	1996.65
AZCH	MANM	1996.65
AZCH	MAPB	1996.65
AZCH	MAUM	1963.52
AZCH	MDJH	1740.41
AZCH	MDUM	1740.41
AZCH	MEMC	2035.22
AZCH	MIBH	1465.70
AZCH	MICH	1467.99
AZCH	MIDV	1364.50
AZCH	MIHF	1467.99
AZCH	MISH	1364.50
AZCH	MISJ	1467.99
AZCH	MISM	1364.50
AZCH	MIUM	1436.85
AZCH	MNAN	1112.21
AZCH	MNCM	1112.21
AZCH	MNHC	1112.21
AZCH	MNMC	1113.22
AZCH	MNUM	1112.21
AZCH	MOBH	1105.21
AZCH	MOCG	1105.21
AZCH	MOCH	1105.21
AZCH	MOCM	911.46
AZCH	MOLH	911.46
AZCH	MORH	911.46
AZCH	MOSL	1105.21
AZCH	MOUM	1010.57
AZCH	MSUM	1105.26
AZCH	NCBG	1572.63
AZCH	NCCM	1547.44
AZCH	NCDU	1638.13
AZCH	NCEC	1714.45
AZCH	NCMH	1631.06
AZCH	NDMC	953.92
AZCH	NDSL	1065.92
AZCH	NECH	900.46
AZCH	NEUN	900.46
AZCH	NHDH	1948.69
AZCH	NJBI	1854.03
AZCH	NJHK	1860.23
AZCH	NJLL	1809.81
AZCH	NJRW	1840.96
AZCH	NJSB	1847.64
AZCH	NJUH	1854.03
AZCH	NMAQ	286.73
AZCH	NMPH	286.73
AZCH	NVUM	222.98
AZCH	NYAM	1878.34
AZCH	NYCC	1869.68
AZCH	NYCP	1861.58
AZCH	NYDS	1864.07
AZCH	NYEC	1655.37
AZCH	NYFL	1712.68
AZCH	NYMA	1867.55
AZCH	NYMS	1861.58
AZCH	NYNS	1875.66
AZCH	NYNY	1861.58
AZCH	NYSB	1901.16
AZCH	NYUC	1861.58
AZCH	NYUM	1775.68
AZCH	NYVA	1867.55
AZCH	NYWC	1872.60
AZCH	OHCC	1518.74
AZCH	OHCH	1447.55
AZCH	OHCM	1372.35
AZCH	OHCO	1438.54
AZCH	OHOU	1447.55
AZCH	OHTC	1372.35
AZCH	OHUC	1372.35
AZCH	OHUH	1518.74
AZCH	OKBC	730.95
AZCH	OKCM	730.95
AZCH	OKMD	730.95
AZCH	OKSJ	809.24
AZCH	ORGS	874.85
AZCH	ORSV	874.85
AZCH	ORUO	874.85
AZCH	ORVA	874.85
AZCH	PAAE	1807.80
AZCH	PAAG	1587.95
AZCH	PACH	1587.95
AZCH	PACP	1807.80
AZCH	PAGM	1743.74
AZCH	PAHE	1739.98
AZCH	PAHH	1729.14
AZCH	PAHM	1807.80
AZCH	PALV	1794.61
AZCH	PAPH	1595.63
AZCH	PAPT	1587.95
AZCH	PASC	1807.80
AZCH	PATJ	1807.80
AZCH	PATU	1807.80
AZCH	PAUP	1807.80
AZCH	PAVA	1587.95
AZCH	PRCC	2617.77
AZCH	PRSJ	2622.31
AZCH	RIRH	1980.12
AZCH	SCCH	1611.77
AZCH	SCLA	1553.97
AZCH	SCMU	1611.77
AZCH	SCPG	1473.24
AZCH	SDMK	940.47
AZCH	SDSV	940.47
AZCH	TNBM	1096.09
AZCH	TNEM	1329.35
AZCH	TNLB	1096.09
AZCH	TNMH	1096.09
AZCH	TNST	1255.69
AZCH	TNUK	1394.52
AZCH	TNVU	1255.69
AZCH	TXAS	742.84
AZCH	TXBC	736.51
AZCH	TXCF	742.84
AZCH	TXCM	769.54
AZCH	TXCT	755.42
AZCH	TXDC	831.30
AZCH	TXDL	755.42
AZCH	TXDM	755.42
AZCH	TXDR	841.62
AZCH	TXDS	755.42
AZCH	TXFW	742.84
AZCH	TXHD	769.54
AZCH	TXHH	882.45
AZCH	TXHI	882.45
AZCH	TXHS	736.51
AZCH	TXJS	919.85
AZCH	TXLM	512.38
AZCH	TXLP	300.51
AZCH	TXMC	769.54
AZCH	TXMH	882.45
AZCH	TXPL	742.84
AZCH	TXPM	769.54
AZCH	TXSP	769.54
AZCH	TXSW	758.89
AZCH	TXTC	882.45
AZCH	TXTX	769.54
AZCH	TXUC	736.51
AZCH	TXVA	882.45
AZCH	UTLD	433.98
AZCH	UTMC	439.56
AZCH	UTPC	439.56
AZCH	VACH	1760.30
AZCH	VAFH	1714.15
AZCH	VAHD	1703.28
AZCH	VAMC	1703.28
AZCH	VAMV	1703.28
AZCH	VANG	1760.30
AZCH	VAUV	1653.00
AZCH	VTMC	1912.33
AZCH	WACH	969.39
AZCH	WASH	887.77
AZCH	WASM	969.39
AZCH	WAUW	969.39
AZCH	WAVM	969.39
AZCH	WICH	1271.84
AZCH	WISE	1271.84
AZCH	WISL	1271.84
AZCH	WIUW	1211.67
AZCH	WVCA	1504.08
AZCH	WVWU	1585.93
AZGS	ALCH	1263.79
AZGS	ALUA	1263.79
AZGS	ALVA	1263.79
AZGS	ARBH	986.28
AZGS	ARCH	986.28
AZGS	ARUA	986.28
AZGS	AZCH	0.00
AZGS	AZMC	0.00
AZGS	AZSJ	0.00
AZGS	AZUA	92.24
AZGS	CACH	260.00
AZGS	CACL	310.39
AZGS	CACS	310.39
AZGS	CAGH	264.22
AZGS	CAHP	297.75
AZGS	CAIM	289.81
AZGS	CALA	314.44
AZGS	CALL	261.75
AZGS	CAMB	568.14
AZGS	CAPC	548.77
AZGS	CAPM	568.14
AZGS	CASD	264.22
AZGS	CASF	568.14
AZGS	CASG	551.74
AZGS	CASH	260.00
AZGS	CASJ	289.81
AZGS	CASM	551.74
AZGS	CASU	548.81
AZGS	CAUC	310.39
AZGS	CAUH	310.39
AZGS	COCH	514.63
AZGS	COPM	509.58
AZGS	COSL	509.58
AZGS	COUC	514.63
AZGS	CTHH	1922.77
AZGS	CTYN	1911.42
AZGS	DCCH	1720.45
AZGS	DCGU	1720.45
AZGS	DCGW	1720.45
AZGS	DCWH	1720.45
AZGS	DCWR	1717.76
AZGS	DEAI	1789.99
AZGS	DECC	1780.48
AZGS	FLAC	1555.15
AZGS	FLCC	1703.28
AZGS	FLFH	1602.83
AZGS	FLHM	1608.46
AZGS	FLJD	1717.81
AZGS	FLJM	1721.16
AZGS	FLLM	1544.73
AZGS	FLMR	1717.81
AZGS	FLSH	1277.89
AZGS	FLSL	1558.14
AZGS	FLTG	1560.40
AZGS	FLUF	1535.55
AZGS	GAEH	1381.97
AZGS	GAEM	1381.97
AZGS	GAMC	1504.03
AZGS	GAPH	1381.97
AZGS	HIQM	2528.47
AZGS	IAIM	1003.44
AZGS	IAIV	1092.58
AZGS	IAVA	1092.58
AZGS	ILCH	1254.74
AZGS	ILCM	1263.16
AZGS	ILLU	1253.78
AZGS	ILMM	1143.70
AZGS	ILNM	1263.16
AZGS	ILPL	1263.16
AZGS	ILSF	1158.84
AZGS	ILUC	1263.16
AZGS	ILUI	1263.16
AZGS	ILVA	1253.54
AZGS	INIM	1301.61
AZGS	INSV	1301.61
AZGS	KSUK	909.53
AZGS	KYJH	1309.45
AZGS	KYKC	1309.45
AZGS	KYUK	1368.12
AZGS	LACH	1141.70
AZGS	LAOF	1141.70
AZGS	LATU	1136.34
AZGS	LAWK	924.57
AZGS	MABI	1996.65
AZGS	MABS	1928.12
AZGS	MABU	1996.65
AZGS	MACH	1996.65
AZGS	MALC	1990.96
AZGS	MAMG	1996.65
AZGS	MANM	1996.65
AZGS	MAPB	1996.65
AZGS	MAUM	1963.52
AZGS	MDJH	1740.41
AZGS	MDUM	1740.41
AZGS	MEMC	2035.22
AZGS	MIBH	1465.70
AZGS	MICH	1467.99
AZGS	MIDV	1364.50
AZGS	MIHF	1467.99
AZGS	MISH	1364.50
AZGS	MISJ	1467.99
AZGS	MISM	1364.50
AZGS	MIUM	1436.85
AZGS	MNAN	1112.21
AZGS	MNCM	1112.21
AZGS	MNHC	1112.21
AZGS	MNMC	1113.22
AZGS	MNUM	1112.21
AZGS	MOBH	1105.21
AZGS	MOCG	1105.21
AZGS	MOCH	1105.21
AZGS	MOCM	911.46
AZGS	MOLH	911.46
AZGS	MORH	911.46
AZGS	MOSL	1105.21
AZGS	MOUM	1010.57
AZGS	MSUM	1105.26
AZGS	NCBG	1572.63
AZGS	NCCM	1547.44
AZGS	NCDU	1638.13
AZGS	NCEC	1714.45
AZGS	NCMH	1631.06
AZGS	NDMC	953.92
AZGS	NDSL	1065.92
AZGS	NECH	900.46
AZGS	NEUN	900.46
AZGS	NHDH	1948.69
AZGS	NJBI	1854.03
AZGS	NJHK	1860.23
AZGS	NJLL	1809.81
AZGS	NJRW	1840.96
AZGS	NJSB	1847.64
AZGS	NJUH	1854.03
AZGS	NMAQ	286.73
AZGS	NMPH	286.73
AZGS	NVUM	222.98
AZGS	NYAM	1878.34
AZGS	NYCC	1869.68
AZGS	NYCP	1861.58
AZGS	NYDS	1864.07
AZGS	NYEC	1655.37
AZGS	NYFL	1712.68
AZGS	NYMA	1867.55
AZGS	NYMS	1861.58
AZGS	NYNS	1875.66
AZGS	NYNY	1861.58
AZGS	NYSB	1901.16
AZGS	NYUC	1861.58
AZGS	NYUM	1775.68
AZGS	NYVA	1867.55
AZGS	NYWC	1872.60
AZGS	OHCC	1518.74
AZGS	OHCH	1447.55
AZGS	OHCM	1372.35
AZGS	OHCO	1438.54
AZGS	OHOU	1447.55
AZGS	OHTC	1372.35
AZGS	OHUC	1372.35
AZGS	OHUH	1518.74
AZGS	OKBC	730.95
AZGS	OKCM	730.95
AZGS	OKMD	730.95
AZGS	OKSJ	809.24
AZGS	ORGS	874.85
AZGS	ORSV	874.85
AZGS	ORUO	874.85
AZGS	ORVA	874.85
AZGS	PAAE	1807.80
AZGS	PAAG	1587.95
AZGS	PACH	1587.95
AZGS	PACP	1807.80
AZGS	PAGM	1743.74
AZGS	PAHE	1739.98
AZGS	PAHH	1729.14
AZGS	PAHM	1807.80
AZGS	PALV	1794.61
AZGS	PAPH	1595.63
AZGS	PAPT	1587.95
AZGS	PASC	1807.80
AZGS	PATJ	1807.80
AZGS	PATU	1807.80
AZGS	PAUP	1807.80
AZGS	PAVA	1587.95
AZGS	PRCC	2617.77
AZGS	PRSJ	2622.31
AZGS	RIRH	1980.12
AZGS	SCCH	1611.77
AZGS	SCLA	1553.97
AZGS	SCMU	1611.77
AZGS	SCPG	1473.24
AZGS	SDMK	940.47
AZGS	SDSV	940.47
AZGS	TNBM	1096.09
AZGS	TNEM	1329.35
AZGS	TNLB	1096.09
AZGS	TNMH	1096.09
AZGS	TNST	1255.69
AZGS	TNUK	1394.52
AZGS	TNVU	1255.69
AZGS	TXAS	742.84
AZGS	TXBC	736.51
AZGS	TXCF	742.84
AZGS	TXCM	769.54
AZGS	TXCT	755.42
AZGS	TXDC	831.30
AZGS	TXDL	755.42
AZGS	TXDM	755.42
AZGS	TXDR	841.62
AZGS	TXDS	755.42
AZGS	TXFW	742.84
AZGS	TXHD	769.54
AZGS	TXHH	882.45
AZGS	TXHI	882.45
AZGS	TXHS	736.51
AZGS	TXJS	919.85
AZGS	TXLM	512.38
AZGS	TXLP	300.51
AZGS	TXMC	769.54
AZGS	TXMH	882.45
AZGS	TXPL	742.84
AZGS	TXPM	769.54
AZGS	TXSP	769.54
AZGS	TXSW	758.89
AZGS	TXTC	882.45
AZGS	TXTX	769.54
AZGS	TXUC	736.51
AZGS	TXVA	882.45
AZGS	UTLD	433.98
AZGS	UTMC	439.56
AZGS	UTPC	439.56
AZGS	VACH	1760.30
AZGS	VAFH	1714.15
